instnm,State abbv,American Indian or Alaska Native total (Received Bachelor's degree) 2021-2022,Asian total (Received  Bachelor's degree) 2021-2022,Black or African American total (Received Bachelor's degree) 2021-2022,Hispanic or Latino total (Received Bachelor's degree) 2021-2022,Native Hawaiian or Other Pacific Islander total (Received Bachelor's degree) 2021-2022,White total (Received Bachelor's degree) 2021-2022,Two or more races total (Received Bachelor's degree) 2021-2022,Grand total women (Received Bachelor's degree) 2021-2022,Grand total men (Received Bachelor's degree) 2021-2022,U.S. Nonresident total (Received Bachelor's degree) 2021-2022,Ages  18-24 (Received Bachelor's degree) 2021-2022,Ages  25-39 (Received Bachelor's degree) 2021-2022,Ages  40 and above (Received Bachelor's degree) 2021-2022,American Indian or Alaska Native total (Received Master's degree) 2021-2022,Asian total (Received Master's degree) 2021-2022,Black or African American total (Received Master's degree) 2021-2022,Hispanic or Latino total (Received Master's degree) 2021-2022,Native Hawaiian or Other Pacific Islander total (Received Master's degree) 2021-2022,White total (Received Master's degree) 2021-2022,Two or more races total (Recieved Master's degree) 2021-2022,Grand total women (Received Master's degree) 2012-2022,Grand total men (Received Master's degree) 2012-2022,U.A NonResident total (Received Master's degree) 2012-2022,Ages  18-24 (Received Master's degree) 2021-2022,Ages  25-39 (Received Master's degree) 2021-2022,Ages  40 and above (Received Master's degree) 2021-2022,American Indian or Alaska Native total (Received Doctor's degree) 2021-2022,Asian total (Received Doctor's degree) 2021-2022,Black or African American total (Received Doctor's degree) 2021-2022,Hispanic or Latino total (Received Doctor's degree) 2021-2022,Native Hawaiian or Other Pacific Islander total (Received Doctor's degree) 2021-2022,White total (Received Doctor's degree) 2021-2022,Two or more races total (Received Doctor's degree) 2021-2022,Grand total women (Received Doctor's degree) 2021-2022,Grand total men (Received Doctor's degree) 2021-2022,U.S. Nonresident total (Received Doctor's degree) 2021-2022,Ages  18-24 (Received Doctor's degree) 2021-2022,Ages  25-39 (Received Doctor's degree) 2021-2022,Ages  40 and above (Received Doctor's degree) 2021-2022,Total 12-month unduplicated headcount (2021-2022),Graduation rate  women (Aug 2022),Graduation rate  men (Aug 2022),Graduation rate  American Indian or Alaska Native (Aug 2022),Graduation rate  Asian/Native Hawaiian/Other Pacific Islander (Aug 2022),Graduation rate  Native Hawaiian or Other Pacific Islander (Aug 2022),Graduation rate  Black  non Hispanic (Aug 2022)  ,Graduation rate  Hispanic (Aug 2022),Graduation rate  White  non Hispanic (Aug 2022),Graduation rate  two or more races (Aug 2022),Graduation rate  U.S. Nonresident (Aug 2022),Student-to-faculty ratio (Fall 2022),Secondary school GPA Consideration (2021-2022 Admits),Admission Test Scores Consideration (2021-2022 Admits),Admissions men (2021-2022),Admissions women (2021-2022),Enrolled  women (2021-2022),Enrolled  men (2021-2022),Applicants men (2021-2022),Applicants women (2021-2022),SAT Math 25th percentile score (2021-2022),SAT Math 75th percentile score (2021-2022),ACT Math 25th percentile score (2021-2022),ACT Math 75th percentile score (2021-2022),Grand total men (Bachelor's degree awards in STEM) 2000-2001,Grand total women (Bachelor's degree awards in STEM) 2000-2001,American Indian/Alaska Native total (Bachelor's degree awards in STEM) 2000-2001,American Indian or Alaskan Native men (Bachelor's degree awards in STEM) 2000-2001,American Indian or Alaskan Native women (Bachelor's degree awards in STEM) 2000-2001,Asian or Pacific Islander total (Bachelor's degree awards in STEM) 2000-2001,Asian or Pacific Islander men (Bachelor's degree awards in STEM) 2000-2001,Asian or Pacific Islander women (Bachelor's degree awards in STEM) 2000-2001,Black non-Hispanic  total (Bachelor's degree awards in STEM) 2000-2001,Black non-Hispanic men (Bachelor's degree awards in STEM) 2000-2001,Black non-Hispanic women (Bachelor's degree awards in STEM) 2000-2001,Hispanic men (Bachelor's degree awards in STEM) 2000-2001,Hispanic total (Bachelor's degree awards in STEM) 2000-2001,Hispanic women (Bachelor's degree awards in STEM) 2000-2001,White non-Hispanic total (Bachelor's degree awards in STEM) 2000-2001,White non-Hispanic men (Bachelor's degree awards in STEM) 2000-2001,White non-Hispanic women (Bachelor's degree awards in STEM) 2000-2001,Nonresident alien total (Bachelor's degree awards in STEM) 2000-2001,Nonresident alien men (Bachelor's degree awards in STEM) 2000-2001,Nonresident alien women (Bachelor's degree awards in STEM) 2000-2001,Grand total men (Master's degree awards in STEM) 2000-2001,Grand total women (Master's degree awards in STEM) 2000-2001,American Indian/Alaska Native total (Master's degree awards in STEM) 2000-2001,American Indian or Alaskan Native men  (Master's degree awards in STEM) 2000-2001,American Indian or Alaskan Native women  (Master's degree awards in STEM) 2000-2001,Asian or Pacific Islander total  (Master's degree awards in STEM) 2000-2001,Asian or Pacific Islander men  (Master's degree awards in STEM) 2000-2001,Asian or Pacific Islander women  (Master's degree awards in STEM) 2000-2001,Black non-Hispanic  total  (Master's degree awards in STEM) 2000-2001,Black non-Hispanic men  (Master's degree awards in STEM) 2000-2001,Black non-Hispanic women  (Master's degree awards in STEM) 2000-2001,Hispanic men  (Master's degree awards in STEM) 2000-2001,Hispanic total  (Master's degree awards in STEM) 2000-2001,Hispanic women  (Master's degree awards in STEM) 2000-2001,White non-Hispanic total  (Master's degree awards in STEM) 2000-2001,White non-Hispanic men  (Master's degree awards in STEM) 2000-2001,White non-Hispanic women  (Master's degree awards in STEM) 2000-2001,Nonresident alien total (Master's degree awards in STEM) 2000-2001,Nonresident alien men (Master's degree awards in STEM) 2000-2001,Nonresident alien women (Master's degree awards in STEM) 2000-2001,Grand total men (Doctor's degree awards in STEM) 2000-2001,Grand total women (Doctor's degree awards in STEM) 2000-2001,American Indian/Alaska Native total (Doctor's degree awards in STEM) 2000-2001,American Indian or Alaskan Native men (Doctor's degree awards in STEM) 2000-2001,American Indian or Alaskan Native women (Doctor's degree awards in STEM) 2000-2001,Asian or Pacific Islander total(Doctor's degree awards in STEM) 2000-2001,Asian or Pacific Islander men (Doctor's degree awards in STEM) 2000-2001,Asian or Pacific Islander women (Doctor's degree awards in STEM) 2000-2001,Black non-Hispanic  total (Doctor's degree awards in STEM) 2000-2001,Black non-Hispanic men (Doctor's degree awards in STEM) 2000-2001,Black non-Hispanic women (Doctor's degree awards in STEM) 2000-2001,Hispanic men (Doctor's degree awards in STEM) 2000-2001,Hispanic total (Doctor's degree awards in STEM) 2000-2001,Hispanic women (Doctor's degree awards in STEM) 2000-2001,White non-Hispanic total (Doctor's degree awards in STEM) 2000-2001,White non-Hispanic men (Doctor's degree awards in STEM) 2000-2001,White non-Hispanic women (Doctor's degree awards in STEM) 2000-2001,Nonresident alien total (Doctor's degree awards in STEM) 2000-2001,Nonresident alien men (Doctor's degree awards in STEM) 2000-2001,Nonresident alien women (Doctor's degree awards in STEM) 2000-2001,Total price for in-state students living on campus 2021-2022 ,Total price for out-of-state students living on campus 2021-2022 
Texas A & M International University,TX,0,6,4,1129,0,24,0,779,434,48,891,288,34,1,15,23,388,1,113,3,379,197,26,75,361,140,,,,,,,,,,,,,,10080,53,45,0,57,0,0,50,27,50,50,19,3,1,1125,1737,651,488,2098,3165,450,540,15,19,10,20,0,0,0,1,1,0,0,0,0,9,28,19,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23037,34550
Texas A & M University-College Station,TX,24,1127,289,3120,7,8020,423,6620,6635,215,12340,867,48,13,249,145,516,4,1828,73,1700,1877,571,1240,1922,415,1,143,47,180,0,585,28,736,721,438,13,1355,89,77096,87,80,95,87,67,71,78,86,80,88,18,1,1,13993,14139,5961,6362,21330,22433,570,700,24,30,1450,619,5,2,3,145,101,44,56,29,27,142,206,64,1548,1102,446,73,57,16,401,151,0,0,0,12,7,5,6,1,5,10,19,9,181,121,60,331,260,71,205,54,0,0,0,7,5,2,4,3,1,3,4,1,105,73,32,139,121,18,31703,58598
Texas A & M University-Commerce,TX,10,61,319,434,3,840,127,1179,775,140,999,707,248,4,89,242,229,2,711,59,980,464,90,191,887,366,0,1,23,7,0,27,3,47,14,0,0,18,43,14124,50,35,25,22,50,37,48,44,43,67,20,1,5,1622,2887,538,383,1965,3238,460,570,16,23,106,53,2,0,2,2,2,0,17,8,9,3,6,3,123,87,36,9,6,3,64,24,0,0,0,7,5,2,3,2,1,4,4,0,27,21,6,47,32,15,,,,,,,,,,,,,,,,,,,,,23724,35964
Texas A & M University-Corpus Christi,TX,3,49,77,956,0,625,41,1137,643,22,1235,478,67,0,87,73,275,1,417,26,546,382,45,188,538,202,0,4,2,19,0,15,2,42,7,6,6,24,19,13368,39,29,20,32,0,34,34,37,29,67,18,1,2,2473,4119,1085,705,2751,4471,480,580,17,24,86,54,1,0,1,4,2,2,6,3,3,24,42,18,86,56,30,1,1,0,28,23,0,0,0,1,0,1,1,0,1,5,9,4,28,15,13,12,8,4,,,,,,,,,,,,,,,,,,,,,25921,36918
Texas A & M University-Kingsville,TX,0,6,35,687,0,166,11,483,480,56,721,211,31,0,14,13,252,0,74,6,284,208,132,156,277,59,0,0,2,14,0,8,0,13,17,5,0,15,15,7299,52,38,0,40,0,31,45,45,42,50,16,3,5,2046,2538,445,491,2259,2677,450,560,16,21,111,49,0,0,0,2,1,1,5,3,2,66,95,29,48,33,15,10,8,2,69,16,1,0,1,0,0,0,0,0,0,2,4,2,7,4,3,73,63,10,,,,,,,,,,,,,,,,,,,,,23541,39395
Texas A&M University-Central Texas,TX,3,19,139,148,8,232,18,362,212,0,132,285,157,0,5,38,35,1,74,4,98,62,0,3,95,62,,,,,,,,,,,,,,2941,,,,,,,,,,,15,3,3,22,25,17,16,22,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas A&M University-San Antonio,TX,4,12,65,926,3,206,24,766,482,7,472,587,189,1,4,9,121,0,40,5,133,53,1,10,134,42,,,,,,,,,,,,,,8127,36,24,0,0,,22,32,38,29,38,18,1,1,2394,5378,685,373,3393,7291,460,560,16,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26107,39778
Texas A&M University-Texarkana,TX,4,7,63,67,0,201,19,245,136,10,193,138,50,0,1,27,11,0,65,5,77,35,1,16,59,37,0,0,1,1,0,1,0,3,0,0,0,0,3,2598,34,26,,50,100,22,36,28,27,0,14,1,5,647,967,127,103,674,1007,430,590,6,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23780,36509
Texas Chiropractic College Foundation Inc,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,13,0,24,6,35,37,0,1,62,9,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas Christian University,TX,11,68,101,327,5,1571,42,1326,919,108,2109,121,15,2,13,34,83,3,311,13,281,215,22,177,264,55,0,12,7,13,0,76,4,83,37,6,0,106,14,12513,87,80,82,78,33,70,82,85,64,87,14,1,5,3722,6884,1631,929,7552,12230,560,680,25,29,43,38,1,1,0,7,1,6,2,0,2,4,4,0,60,33,27,4,2,2,6,3,1,1,0,3,3,0,0,0,0,0,0,0,3,1,2,2,1,1,5,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,4,4,0,70428,70428
Texas College,TX,0,1,76,5,0,0,1,47,36,0,42,36,5,,,,,,,,,,,,,,,,,,,,,,,,,,,866,28,9,,,,14,26,0,0,50,17,,,,,,,,,,,,,5,6,0,0,0,1,1,0,9,4,5,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22208,22208
Texas Health and Science University,TX,0,2,0,2,0,1,0,5,2,2,3,3,1,0,7,1,1,0,3,0,17,8,12,3,13,9,,,,,,,,,,,,,,138,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas Lutheran University,TX,0,6,17,120,0,189,3,221,124,2,260,73,12,0,0,1,12,0,20,0,20,16,0,26,10,0,,,,,,,,,,,,,,1568,66,43,,,,39,57,57,18,100,12,1,3,741,914,151,162,1237,1393,,,,,24,24,0,0,0,0,0,0,4,0,4,3,5,2,38,21,17,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47400,47400
Texas Southern University,TX,2,10,749,69,1,17,12,595,319,54,450,408,56,0,10,227,8,0,7,1,161,106,14,20,189,58,0,42,164,51,0,13,4,166,113,5,7,238,34,8481,30,21,13,33,0,25,23,34,,63,18,1,5,2215,4439,849,445,3748,6806,400,490,15,17,46,32,0,0,0,5,4,1,62,34,28,0,0,0,0,0,0,11,8,3,2,5,0,0,0,2,1,1,5,1,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,25459,37699
Texas State University,TX,16,221,624,2820,6,3206,242,4395,2848,55,4822,2214,207,1,54,89,338,1,685,33,946,418,132,192,1016,156,0,5,3,16,0,50,1,44,40,9,2,56,26,41900,59,51,67,59,70,49,53,60,54,88,21,2,5,7396,14352,4236,2414,11260,19813,490,580,16,24,161,109,0,0,0,8,6,2,12,7,5,31,53,22,193,115,78,3,1,2,49,37,1,1,0,3,3,0,0,0,0,4,8,4,38,24,14,35,16,19,,,,,,,,,,,,,,,,,,,,,26275,37699
Texas Tech University,TX,21,198,378,1905,5,3636,244,3432,3182,201,5638,890,86,9,110,107,376,1,986,68,1025,828,188,625,1023,205,1,28,25,67,1,267,24,298,270,151,23,417,128,43709,65,63,62,63,38,64,58,66,63,70,21,2,5,10333,12575,3478,3151,15678,18078,550,640,22,27,352,121,3,3,0,17,14,3,7,3,4,30,44,14,390,291,99,12,11,1,157,44,0,0,0,5,4,1,1,1,0,6,11,5,91,71,20,92,74,18,26,10,0,0,0,1,1,0,0,0,0,0,0,0,15,10,5,19,15,4,27782,40052
Texas Tech University Health Sciences Center,TX,15,53,88,331,0,626,0,987,135,3,536,493,93,5,63,98,231,0,463,0,697,195,12,140,592,160,2,92,36,67,0,252,0,286,188,8,13,416,45,7624,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,3,1,2,,
Texas Tech University Health Sciences Center-El Paso,TX,1,6,13,128,0,19,0,141,28,0,44,104,21,0,4,1,19,1,0,2,16,11,0,8,18,1,0,44,1,19,0,21,2,46,44,0,1,89,0,957,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas Wesleyan University,TX,3,6,51,117,0,111,13,201,137,33,216,102,20,2,2,30,24,0,50,7,75,54,7,11,77,41,1,9,8,3,0,24,1,32,14,0,0,12,34,3030,41,25,50,0,,12,32,42,40,39,14,1,5,968,1320,179,191,1671,2306,440,540,16,21,6,11,0,0,0,1,0,1,1,0,1,1,3,2,11,5,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49840,49840
Texas Woman's University,TX,7,223,360,633,2,771,85,1961,214,80,1223,783,169,1,189,278,365,0,763,61,1579,123,35,225,1148,329,0,27,30,26,0,121,5,175,47,11,17,134,71,20212,50,31,100,64,0,39,45,54,43,40,16,1,5,374,4751,1224,63,397,4958,470,570,16,24,10,53,0,0,0,14,3,11,5,0,5,0,3,3,38,6,32,3,1,2,5,15,0,0,0,2,0,2,0,0,0,1,2,1,11,3,8,5,1,4,,,,,,,,,,,,,,,,,,,,,22881,32673
The Art Institute of Atlanta,GA,1,0,46,11,0,10,1,42,34,2,33,36,7,,,,,,,,,,,,,,,,,,,,,,,,,,,989,11,16,20,33,0,17,5,9,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Art Institute of Austin,TX,0,1,6,11,0,10,0,12,17,1,13,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,184,31,35,0,0,0,38,39,32,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Art Institute of Houston,TX,1,4,9,20,0,14,0,34,20,5,20,26,8,,,,,,,,,,,,,,,,,,,,,,,,,,,610,54,30,,0,,50,33,36,,67,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Art Institute of San Antonio,TX,0,0,8,23,0,13,0,23,25,2,21,23,4,,,,,,,,,,,,,,,,,,,,,,,,,,,385,30,8,0,0,0,13,19,16,,100,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Art Institute of Virginia Beach,VA,0,1,7,2,0,5,0,10,6,0,8,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,180,45,27,100,,,39,40,31,,100,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Baptist College of Florida,FL,0,0,3,0,0,46,0,22,28,0,33,11,6,0,0,0,0,0,2,0,1,1,0,0,0,2,,,,,,,,,,,,,,523,57,64,0,,,67,,56,100,,8,1,1,14,22,18,12,14,22,453,515,16,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19812,19812
The Catholic University of America,DC,1,23,24,113,1,537,34,401,372,27,734,29,10,0,16,56,38,1,240,27,253,201,69,102,257,95,0,5,8,17,0,101,7,120,77,22,34,132,31,5410,79,72,,55,,61,73,78,81,75,11,1,3,2135,2935,382,309,2562,3333,,,,,48,25,1,0,1,5,2,3,2,1,1,1,1,0,61,42,19,3,2,1,45,9,0,0,0,3,2,1,5,2,3,0,0,0,20,19,1,22,19,3,12,0,0,0,0,0,0,0,1,1,0,1,1,0,5,5,0,5,5,0,72326,72326
The Chicago School of Professional Psychology at Anaheim,CA,,,,,,,,,,,,,,0,6,3,12,0,16,1,39,3,0,9,28,5,0,6,6,5,0,22,1,37,6,0,0,33,10,539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Chicago School of Professional Psychology at Chicago,IL,0,0,0,3,0,1,0,4,1,0,3,0,2,0,13,28,33,0,96,8,159,36,8,41,133,21,0,4,11,11,0,47,1,64,17,2,0,65,16,1393,,,,,,,,,,,3,1,3,0,0,,,3,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Chicago School of Professional Psychology at Los Angeles,CA,0,0,4,7,0,16,2,27,4,0,8,19,4,1,19,97,102,2,180,29,387,84,9,35,354,82,0,6,40,30,0,73,4,138,31,6,0,88,81,4540,,,,,,,,,,,7,1,5,2,24,15,1,13,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Chicago School of Professional Psychology at San Diego,CA,,,,,,,,,,,,,,0,3,2,7,0,5,1,18,1,0,2,16,1,0,1,0,1,0,3,0,3,2,0,0,3,2,147,,,,,,,,,,,4,1,3,0,0,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Chicago School of Professional Psychology at Washington DC,DC,,,,,,,,,,,,,,0,2,35,14,0,22,1,69,8,1,19,46,12,0,4,21,6,0,22,5,54,9,2,0,38,25,755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Chicago School of Professional Psychology at Xavier University of Louisiana,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,4,0,0,3,0,7,2,0,0,7,2,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Christ College of Nursing and Health Sciences,OH,0,2,27,7,0,191,2,221,16,0,93,110,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,53,57,,50,,67,,54,,,15,1,5,23,229,63,6,35,358,,,16,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The College of Health Care Professions-Northwest,TX,1,2,19,28,0,11,1,55,7,0,1,44,17,,,,,,,,,,,,,,,,,,,,,,,,,,,4677,52,58,11,72,33,45,61,45,48,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The College of Idaho,ID,0,8,1,37,0,123,12,142,100,60,230,9,2,0,0,0,3,0,4,0,9,2,0,3,5,3,,,,,,,,,,,,,,1192,68,52,50,83,67,64,52,57,67,84,10,1,5,812,1138,153,143,1470,1994,540,608,,,21,18,0,0,0,3,0,3,0,0,0,0,2,2,34,21,13,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48313,48313
The College of New Jersey,NJ,1,228,103,238,4,1056,13,989,732,13,1633,76,12,1,30,19,28,0,243,2,318,71,2,137,182,66,,,,,,,,,,,,,,8566,89,81,,83,,78,80,88,100,100,13,2,5,2540,3902,868,608,4391,6002,590,680,25,30,97,93,0,0,0,25,11,14,3,1,2,5,6,1,129,70,59,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35837,48144
The College of Saint Rose,NY,2,16,62,25,1,278,55,325,149,15,428,39,7,0,9,43,19,1,253,43,309,87,13,149,194,53,,,,,,,,,,,,,,4384,57,50,50,38,0,45,39,60,57,73,14,1,3,963,2491,210,100,1313,3212,,,,,13,19,0,0,0,0,0,0,1,1,0,0,1,1,29,12,17,0,0,0,5,4,0,0,0,3,1,2,0,0,0,0,0,0,5,4,1,0,0,0,,,,,,,,,,,,,,,,,,,,,52483,52483
The College of Saint Scholastica,MN,7,23,27,19,1,576,20,524,171,12,395,220,80,5,12,23,7,0,232,7,229,65,0,31,191,72,2,40,11,10,0,145,1,160,73,1,2,113,118,4376,74,56,67,58,0,40,67,69,46,65,10,1,5,575,963,210,145,829,1258,555,660,22,27,21,23,1,0,1,2,1,1,0,0,0,0,0,0,39,20,19,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53658,53658
The College of the Florida Keys,FL,1,2,2,3,0,17,2,18,9,0,8,13,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1513,42,31,,0,0,64,42,32,33,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22320,32206
The College of Westchester,NY,0,5,37,41,0,13,1,67,32,0,29,43,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1502,42,41,,0,,33,46,47,100,,20,2,3,199,290,72,49,205,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The College of Wooster,OH,0,12,30,17,0,262,15,253,167,80,414,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1997,78,70,,89,0,76,69,73,78,74,11,1,5,1757,2251,325,258,3071,3540,600,710,24,30,40,40,0,0,0,2,0,2,3,0,3,0,0,0,67,35,32,6,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70850,70850
The Colleges of Law at Santa Barbara,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,6,0,6,4,0,0,9,1,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Colleges of Law at Ventura,CA,,,,,,,,,,,,,,0,1,2,3,0,6,1,13,1,0,3,5,6,1,2,4,13,1,12,1,20,18,0,0,21,17,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Continents States University,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Cooper Union for the Advancement of Science and Art,NY,0,46,5,14,0,63,6,77,97,26,167,7,0,0,11,0,2,0,14,3,7,41,9,34,13,0,,,,,,,,,,,,,,968,84,83,,85,,86,85,86,70,78,9,1,5,208,185,97,113,1335,1343,,,,,78,31,0,0,0,29,14,15,4,3,1,3,4,1,65,51,14,5,5,0,10,2,0,0,0,2,1,1,0,0,0,0,0,0,9,8,1,1,1,0,,,,,,,,,,,,,,,,,,,,,68708,68708
The Evergreen State College,WA,26,17,33,59,4,339,25,326,208,3,181,271,82,11,4,6,24,0,71,2,89,34,1,13,84,26,,,,,,,,,,,,,,2619,46,34,57,53,,36,34,42,33,50,17,1,5,399,703,140,94,402,706,470,570,16,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26103,46746
The General Theological Seminary,NY,,,,,,,,,,,,,,0,0,2,1,0,10,1,10,6,2,1,4,11,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Juilliard School,NY,0,18,11,4,0,40,12,58,62,35,112,8,0,0,28,4,7,0,63,6,76,85,50,69,92,0,0,0,0,0,0,3,2,2,6,3,0,8,0,1037,91,88,,93,,80,100,86,86,92,4,3,3,95,79,49,61,972,1370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74740,74740
The King's College,NY,1,7,2,12,0,78,0,69,47,6,111,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,518,57,54,0,29,,44,36,66,,40,8,1,5,136,307,36,21,349,662,550,690,18,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60153,60153
The King's University,TX,2,0,2,3,0,23,1,19,13,0,10,14,8,1,1,11,2,0,35,3,28,29,3,0,25,32,0,1,0,0,0,3,0,2,2,0,0,0,4,784,53,50,,,,,60,50,,,10,1,5,13,,,9,13,0,400,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Master's University and Seminary,CA,1,16,3,11,0,159,18,104,121,1,185,29,11,1,14,5,40,1,81,5,32,132,9,8,88,68,0,1,1,0,0,13,0,0,18,2,0,3,15,3171,72,75,,56,0,60,92,75,64,33,13,1,2,349,363,176,169,521,542,,,,,5,8,0,0,0,0,0,0,0,0,0,0,0,0,13,5,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44960,44960
